country,year,month,mean_temp
somalia,1925,04_Apr,27.77
somalia,1925,05_May,28.55
somalia,1925,06_Jun,28.68
somalia,1925,07_Jul,28.47
somalia,1925,08_Aug,28.3
somalia,1925,09_Sep,28.05
somalia,1925,10_Oct,26.46
somalia,1925,11_Nov,25.6
somalia,1925,12_Dec,24.7
somalia,1926,01_Jan,25.15
somalia,1926,02_Feb,26.14
somalia,1926,03_Mar,26.69
somalia,1926,04_Apr,26.89
somalia,1926,05_May,28.45
somalia,1926,06_Jun,28.16
somalia,1926,07_Jul,27.96
somalia,1926,08_Aug,27.99
somalia,1926,09_Sep,28.15
somalia,1926,10_Oct,26.68
somalia,1926,11_Nov,25.85
somalia,1926,12_Dec,24.17
somalia,1927,01_Jan,25.36
somalia,1927,02_Feb,26.06
somalia,1927,03_Mar,27.28
somalia,1927,04_Apr,26.46
somalia,1927,05_May,26.77
somalia,1927,06_Jun,26.5
somalia,1927,07_Jul,26.9
somalia,1927,08_Aug,27.91
somalia,1927,09_Sep,28.33
somalia,1927,10_Oct,27.57
somalia,1927,11_Nov,27.01
somalia,1927,12_Dec,25.62
somalia,1928,01_Jan,25.09
somalia,1928,02_Feb,26.16
somalia,1928,03_Mar,28.13
somalia,1928,04_Apr,28.98
somalia,1928,05_May,28.81
somalia,1928,06_Jun,27.27
somalia,1928,07_Jul,27.28
somalia,1928,08_Aug,27.13
somalia,1928,09_Sep,28.28
somalia,1928,10_Oct,27.71
somalia,1928,11_Nov,27.14
somalia,1928,12_Dec,25.36
somalia,1929,01_Jan,24.84
somalia,1929,02_Feb,26.91
somalia,1929,03_Mar,27.9
somalia,1929,04_Apr,27.44
somalia,1929,05_May,27.93
somalia,1929,06_Jun,26.62
somalia,1929,07_Jul,26.01
somalia,1929,08_Aug,25.87
somalia,1929,09_Sep,26.65
somalia,1929,10_Oct,26.34
somalia,1929,11_Nov,25.33
somalia,1929,12_Dec,25.04
somalia,1930,01_Jan,25.28
somalia,1930,02_Feb,25.75
somalia,1930,03_Mar,26.81
somalia,1930,04_Apr,27.42
somalia,1930,05_May,26.74
somalia,1930,06_Jun,26.23
somalia,1930,07_Jul,25.77
somalia,1930,08_Aug,25.8
somalia,1930,09_Sep,26.71
somalia,1930,10_Oct,25.95
somalia,1930,11_Nov,25.29
somalia,1930,12_Dec,24.81
somalia,1931,01_Jan,25.18
somalia,1931,02_Feb,26.09
somalia,1931,03_Mar,27.03
somalia,1931,04_Apr,27.59
somalia,1931,05_May,28.6
somalia,1931,06_Jun,27.78
somalia,1931,07_Jul,27.27
somalia,1931,08_Aug,27.13
somalia,1931,09_Sep,27.88
somalia,1931,10_Oct,27.1
somalia,1931,11_Nov,25.6
somalia,1931,12_Dec,25.04
somalia,1932,01_Jan,24.92
somalia,1932,02_Feb,26.86
somalia,1932,03_Mar,26.93
somalia,1932,04_Apr,27.53
somalia,1932,05_May,27.51
somalia,1932,06_Jun,27.13
somalia,1932,07_Jul,26.58
somalia,1932,08_Aug,26.57
somalia,1932,09_Sep,27.31
somalia,1932,10_Oct,26.45
somalia,1932,11_Nov,25.45
somalia,1932,12_Dec,24.68
somalia,1933,01_Jan,24.8
somalia,1933,02_Feb,26.08
somalia,1933,03_Mar,27.25
somalia,1933,04_Apr,28.36
somalia,1933,05_May,28.1
somalia,1933,06_Jun,27.67
somalia,1933,07_Jul,26.9
somalia,1933,08_Aug,26.82
somalia,1933,09_Sep,27.4
somalia,1933,10_Oct,26.8
somalia,1933,11_Nov,25.55
somalia,1933,12_Dec,24.66
somalia,1934,01_Jan,24.54
somalia,1934,02_Feb,25.07
somalia,1934,03_Mar,26.62
somalia,1934,04_Apr,28.07
somalia,1934,05_May,28.19
somalia,1934,06_Jun,27.62
somalia,1934,07_Jul,26.98
somalia,1934,08_Aug,26.69
somalia,1934,09_Sep,27.4
somalia,1934,10_Oct,26.76
somalia,1934,11_Nov,26.16
somalia,1934,12_Dec,25.31
somalia,1935,01_Jan,25.65
somalia,1935,02_Feb,26.51
somalia,1935,03_Mar,27.5
somalia,1935,04_Apr,27.71
somalia,1935,05_May,27.56
somalia,1935,06_Jun,26.71
somalia,1935,07_Jul,26.16
somalia,1935,08_Aug,26.14
somalia,1935,09_Sep,27.33
somalia,1935,10_Oct,26.77
somalia,1935,11_Nov,25.87
somalia,1935,12_Dec,24.79
somalia,1936,01_Jan,24.88
somalia,1936,02_Feb,25.94
somalia,1936,03_Mar,27.08
somalia,1936,04_Apr,27.87
somalia,1936,05_May,28.18
somalia,1936,06_Jun,26.83
somalia,1936,07_Jul,26.04
somalia,1936,08_Aug,26.19
somalia,1936,09_Sep,26.96
somalia,1936,10_Oct,27.02
somalia,1936,11_Nov,26.06
somalia,1936,12_Dec,25.07
somalia,1937,01_Jan,25.28
somalia,1937,02_Feb,26.28
somalia,1937,03_Mar,27.35
somalia,1937,04_Apr,28.6
somalia,1937,05_May,28.65
somalia,1937,06_Jun,27.56
somalia,1937,07_Jul,26.71
somalia,1937,08_Aug,26.91
somalia,1937,09_Sep,27.93
somalia,1937,10_Oct,27.01
somalia,1937,11_Nov,26.19
somalia,1937,12_Dec,24.77
somalia,1938,01_Jan,24.86
somalia,1938,02_Feb,25.78
somalia,1938,03_Mar,27.38
somalia,1938,04_Apr,27.83
somalia,1938,05_May,27.63
somalia,1938,06_Jun,27.37
somalia,1938,07_Jul,26.69
somalia,1938,08_Aug,26.82
somalia,1938,09_Sep,27.37
somalia,1938,10_Oct,26.68
somalia,1938,11_Nov,25.62
somalia,1938,12_Dec,24.66
somalia,1939,01_Jan,24.7
somalia,1939,02_Feb,25.87
somalia,1939,03_Mar,27.39
somalia,1939,04_Apr,28.26
somalia,1939,05_May,28.64
somalia,1939,06_Jun,27.22
somalia,1939,07_Jul,27.07
somalia,1939,08_Aug,27.11
somalia,1939,09_Sep,28.11
somalia,1939,10_Oct,26.97
somalia,1939,11_Nov,26.22
somalia,1939,12_Dec,25.27
somalia,1940,01_Jan,25.47
somalia,1940,02_Feb,26.63
somalia,1940,03_Mar,27.53
somalia,1940,04_Apr,28.15
somalia,1940,05_May,28.55
somalia,1940,06_Jun,27.78
somalia,1940,07_Jul,27.18
somalia,1940,08_Aug,27.02
somalia,1940,09_Sep,27.83
somalia,1940,10_Oct,27.23
somalia,1940,11_Nov,26.3
somalia,1940,12_Dec,25.01
somalia,1941,01_Jan,24.81
somalia,1941,02_Feb,25.91
somalia,1941,03_Mar,27.36
somalia,1941,04_Apr,28.33
somalia,1941,05_May,28.67
somalia,1941,06_Jun,27.25
somalia,1941,07_Jul,26.75
somalia,1941,08_Aug,27.05
somalia,1941,09_Sep,28.1
somalia,1941,10_Oct,27.01
somalia,1941,11_Nov,26.2
somalia,1941,12_Dec,25.2
somalia,1942,01_Jan,24.92
somalia,1942,02_Feb,25.98
somalia,1942,03_Mar,27.45
somalia,1942,04_Apr,28.38
somalia,1942,05_May,28.34
somalia,1942,06_Jun,27.92
somalia,1942,07_Jul,26.69
somalia,1942,08_Aug,26.83
somalia,1942,09_Sep,27.69
somalia,1942,10_Oct,26.9
somalia,1942,11_Nov,25.87
somalia,1942,12_Dec,25.06
somalia,1943,01_Jan,25.13
somalia,1943,02_Feb,26.08
somalia,1943,03_Mar,27.27
somalia,1943,04_Apr,28.39
somalia,1943,05_May,28.71
somalia,1943,06_Jun,27.48
somalia,1943,07_Jul,26.82
somalia,1943,08_Aug,26.99
somalia,1943,09_Sep,27.45
somalia,1943,10_Oct,26.72
somalia,1943,11_Nov,25.86
somalia,1943,12_Dec,25.0
somalia,1944,01_Jan,24.84
somalia,1944,02_Feb,25.91
somalia,1944,03_Mar,27.5
somalia,1944,04_Apr,28.39
somalia,1944,05_May,28.39
somalia,1944,06_Jun,27.8
somalia,1944,07_Jul,27.04
somalia,1944,08_Aug,27.03
somalia,1944,09_Sep,27.99
somalia,1944,10_Oct,27.25
somalia,1944,11_Nov,26.36
somalia,1944,12_Dec,25.63
somalia,1945,01_Jan,25.3
somalia,1945,02_Feb,26.06
somalia,1945,03_Mar,27.16
somalia,1945,04_Apr,28.61
somalia,1945,05_May,28.65
somalia,1945,06_Jun,27.51
somalia,1945,07_Jul,26.75
somalia,1945,08_Aug,26.88
somalia,1945,09_Sep,27.58
somalia,1945,10_Oct,26.97
somalia,1945,11_Nov,26.01
somalia,1945,12_Dec,25.07
somalia,1946,01_Jan,24.8
somalia,1946,02_Feb,25.85
somalia,1946,03_Mar,27.25
somalia,1946,04_Apr,28.34
somalia,1946,05_May,28.5
somalia,1946,06_Jun,27.58
somalia,1946,07_Jul,26.99
somalia,1946,08_Aug,26.84
somalia,1946,09_Sep,27.9
somalia,1946,10_Oct,27.11
somalia,1946,11_Nov,26.13
somalia,1946,12_Dec,25.2
somalia,1947,01_Jan,25.22
somalia,1947,02_Feb,25.73
somalia,1947,03_Mar,27.33
somalia,1947,04_Apr,28.04
somalia,1947,05_May,27.83
somalia,1947,06_Jun,27.74
somalia,1947,07_Jul,27.12
somalia,1947,08_Aug,26.71
somalia,1947,09_Sep,27.4
somalia,1947,10_Oct,26.56
somalia,1947,11_Nov,26.02
somalia,1947,12_Dec,24.97
somalia,1948,01_Jan,25.52
somalia,1948,02_Feb,26.12
somalia,1948,03_Mar,27.18
somalia,1948,04_Apr,28.19
somalia,1948,05_May,28.68
somalia,1948,06_Jun,27.24
somalia,1948,07_Jul,26.86
somalia,1948,08_Aug,26.77
somalia,1948,09_Sep,27.5
somalia,1948,10_Oct,26.79
somalia,1948,11_Nov,25.37
somalia,1948,12_Dec,24.86
somalia,1949,01_Jan,24.59
somalia,1949,02_Feb,25.42
somalia,1949,03_Mar,27.09
somalia,1949,04_Apr,28.28
somalia,1949,05_May,28.41
somalia,1949,06_Jun,27.25
somalia,1949,07_Jul,26.72
somalia,1949,08_Aug,26.83
somalia,1949,09_Sep,27.42
somalia,1949,10_Oct,26.89
somalia,1949,11_Nov,25.66
somalia,1949,12_Dec,24.9
somalia,1950,01_Jan,24.86
somalia,1950,02_Feb,25.43
somalia,1950,03_Mar,27.26
somalia,1950,04_Apr,28.02
somalia,1950,05_May,27.97
somalia,1950,06_Jun,26.87
somalia,1950,07_Jul,26.45
somalia,1950,08_Aug,26.51
somalia,1950,09_Sep,27.23
somalia,1950,10_Oct,26.44
somalia,1950,11_Nov,25.19
somalia,1950,12_Dec,24.77
somalia,1951,01_Jan,24.84
somalia,1951,02_Feb,25.77
somalia,1951,03_Mar,27.47
somalia,1951,04_Apr,27.74
somalia,1951,05_May,28.14
somalia,1951,06_Jun,27.58
somalia,1951,07_Jul,26.99
somalia,1951,08_Aug,26.47
somalia,1951,09_Sep,27.53
somalia,1951,10_Oct,27.47
somalia,1951,11_Nov,26.62
somalia,1951,12_Dec,25.5
somalia,1952,01_Jan,24.97
somalia,1952,02_Feb,25.88
somalia,1952,03_Mar,28.41
somalia,1952,04_Apr,28.2
somalia,1952,05_May,28.61
somalia,1952,06_Jun,27.65
somalia,1952,07_Jul,26.45
somalia,1952,08_Aug,26.57
somalia,1952,09_Sep,27.65
somalia,1952,10_Oct,26.85
somalia,1952,11_Nov,26.07
somalia,1952,12_Dec,25.2
somalia,1953,01_Jan,25.23
somalia,1953,02_Feb,26.44
somalia,1953,03_Mar,27.75
somalia,1953,04_Apr,28.28
somalia,1953,05_May,28.6
somalia,1953,06_Jun,27.77
somalia,1953,07_Jul,26.41
somalia,1953,08_Aug,26.51
somalia,1953,09_Sep,27.4
somalia,1953,10_Oct,26.76
somalia,1953,11_Nov,26.38
somalia,1953,12_Dec,25.57
somalia,1954,01_Jan,25.37
somalia,1954,02_Feb,26.5
somalia,1954,03_Mar,27.58
somalia,1954,04_Apr,28.39
somalia,1954,05_May,28.66
somalia,1954,06_Jun,27.63
somalia,1954,07_Jul,26.31
somalia,1954,08_Aug,26.21
somalia,1954,09_Sep,27.57
somalia,1954,10_Oct,26.6
somalia,1954,11_Nov,26.23
somalia,1954,12_Dec,25.08
somalia,1955,01_Jan,25.42
somalia,1955,02_Feb,25.98
somalia,1955,03_Mar,27.85
somalia,1955,04_Apr,28.53
somalia,1955,05_May,28.73
somalia,1955,06_Jun,27.53
somalia,1955,07_Jul,26.82
somalia,1955,08_Aug,26.53
somalia,1955,09_Sep,27.74
somalia,1955,10_Oct,26.67
somalia,1955,11_Nov,25.87
somalia,1955,12_Dec,25.43
somalia,1956,01_Jan,24.8
somalia,1956,02_Feb,25.75
somalia,1956,03_Mar,28.12
somalia,1956,04_Apr,27.76
somalia,1956,05_May,28.39
somalia,1956,06_Jun,27.13
somalia,1956,07_Jul,26.03
somalia,1956,08_Aug,26.08
somalia,1956,09_Sep,27.32
somalia,1956,10_Oct,26.83
somalia,1956,11_Nov,25.65
somalia,1956,12_Dec,25.03
somalia,1957,01_Jan,24.98
somalia,1957,02_Feb,25.16
somalia,1957,03_Mar,26.64
somalia,1957,04_Apr,27.78
somalia,1957,05_May,27.96
somalia,1957,06_Jun,27.5
somalia,1957,07_Jul,26.38
somalia,1957,08_Aug,26.67
somalia,1957,09_Sep,27.32
somalia,1957,10_Oct,27.02
somalia,1957,11_Nov,26.24
somalia,1957,12_Dec,25.1
somalia,1958,01_Jan,25.24
somalia,1958,02_Feb,25.69
somalia,1958,03_Mar,27.33
somalia,1958,04_Apr,28.28
somalia,1958,05_May,28.48
somalia,1958,06_Jun,27.3
somalia,1958,07_Jul,26.58
somalia,1958,08_Aug,26.63
somalia,1958,09_Sep,27.85
somalia,1958,10_Oct,27.06
somalia,1958,11_Nov,26.05
somalia,1958,12_Dec,25.3
somalia,1959,01_Jan,25.63
somalia,1959,02_Feb,26.49
somalia,1959,03_Mar,27.03
somalia,1959,04_Apr,28.37
somalia,1959,05_May,28.29
somalia,1959,06_Jun,27.61
somalia,1959,07_Jul,26.41
somalia,1959,08_Aug,26.08
somalia,1959,09_Sep,27.42
somalia,1959,10_Oct,27.02
somalia,1959,11_Nov,26.08
somalia,1959,12_Dec,25.0
somalia,1960,01_Jan,25.1
somalia,1960,02_Feb,25.8
somalia,1960,03_Mar,26.85
somalia,1960,04_Apr,27.58
somalia,1960,05_May,27.51
somalia,1960,06_Jun,27.03
somalia,1960,07_Jul,26.28
somalia,1960,08_Aug,26.49
somalia,1960,09_Sep,27.44
somalia,1960,10_Oct,26.5
somalia,1960,11_Nov,25.81
somalia,1960,12_Dec,25.32
somalia,1961,01_Jan,25.33
somalia,1961,02_Feb,26.17
somalia,1961,03_Mar,27.17
somalia,1961,04_Apr,28.08
somalia,1961,05_May,28.59
somalia,1961,06_Jun,27.45
somalia,1961,07_Jul,26.35
somalia,1961,08_Aug,26.36
somalia,1961,09_Sep,27.46
somalia,1961,10_Oct,26.56
somalia,1961,11_Nov,25.17
somalia,1961,12_Dec,24.85
somalia,1962,01_Jan,24.74
somalia,1962,02_Feb,25.72
somalia,1962,03_Mar,27.41
somalia,1962,04_Apr,28.12
somalia,1962,05_May,27.54
somalia,1962,06_Jun,26.91
somalia,1962,07_Jul,26.62
somalia,1962,08_Aug,26.54
somalia,1962,09_Sep,27.77
somalia,1962,10_Oct,26.61
somalia,1962,11_Nov,26.0
somalia,1962,12_Dec,25.03
somalia,1963,01_Jan,24.87
somalia,1963,02_Feb,26.06
somalia,1963,03_Mar,27.47
somalia,1963,04_Apr,27.32
somalia,1963,05_May,27.32
somalia,1963,06_Jun,26.72
somalia,1963,07_Jul,26.39
somalia,1963,08_Aug,26.34
somalia,1963,09_Sep,26.86
somalia,1963,10_Oct,26.85
somalia,1963,11_Nov,25.85
somalia,1963,12_Dec,24.97
somalia,1964,01_Jan,24.85
somalia,1964,02_Feb,25.73
somalia,1964,03_Mar,27.32
somalia,1964,04_Apr,27.66
somalia,1964,05_May,27.54
somalia,1964,06_Jun,26.92
somalia,1964,07_Jul,25.82
somalia,1964,08_Aug,25.84
somalia,1964,09_Sep,26.94
somalia,1964,10_Oct,25.94
somalia,1964,11_Nov,25.07
somalia,1964,12_Dec,24.15
somalia,1965,01_Jan,24.53
somalia,1965,02_Feb,25.64
somalia,1965,03_Mar,26.79
somalia,1965,04_Apr,27.62
somalia,1965,05_May,27.87
somalia,1965,06_Jun,27.0
somalia,1965,07_Jul,26.35
somalia,1965,08_Aug,26.32
somalia,1965,09_Sep,27.38
somalia,1965,10_Oct,26.31
somalia,1965,11_Nov,25.37
somalia,1965,12_Dec,24.82
somalia,1966,01_Jan,25.06
somalia,1966,02_Feb,26.15
somalia,1966,03_Mar,27.21
somalia,1966,04_Apr,27.21
somalia,1966,05_May,28.14
somalia,1966,06_Jun,27.24
somalia,1966,07_Jul,27.1
somalia,1966,08_Aug,26.95
somalia,1966,09_Sep,27.46
somalia,1966,10_Oct,26.66
somalia,1966,11_Nov,25.39
somalia,1966,12_Dec,24.51
somalia,1967,01_Jan,24.67
somalia,1967,02_Feb,26.05
somalia,1967,03_Mar,27.25
somalia,1967,04_Apr,27.58
somalia,1967,05_May,27.55
somalia,1967,06_Jun,27.19
somalia,1967,07_Jul,26.5
somalia,1967,08_Aug,26.4
somalia,1967,09_Sep,27.08
somalia,1967,10_Oct,26.23
somalia,1967,11_Nov,24.95
somalia,1967,12_Dec,24.2
somalia,1968,01_Jan,24.28
somalia,1968,02_Feb,25.03
somalia,1968,03_Mar,26.35
somalia,1968,04_Apr,26.78
somalia,1968,05_May,27.32
somalia,1968,06_Jun,26.85
somalia,1968,07_Jul,26.35
somalia,1968,08_Aug,26.38
somalia,1968,09_Sep,27.42
somalia,1968,10_Oct,26.6
somalia,1968,11_Nov,25.22
somalia,1968,12_Dec,25.0
somalia,1969,01_Jan,25.63
somalia,1969,02_Feb,25.56
somalia,1969,03_Mar,27.33
somalia,1969,04_Apr,28.48
somalia,1969,05_May,27.99
somalia,1969,06_Jun,27.63
somalia,1969,07_Jul,27.13
somalia,1969,08_Aug,26.65
somalia,1969,09_Sep,27.65
somalia,1969,10_Oct,27.1
somalia,1969,11_Nov,26.27
somalia,1969,12_Dec,25.47
somalia,1970,01_Jan,25.77
somalia,1970,02_Feb,26.63
somalia,1970,03_Mar,27.28
somalia,1970,04_Apr,28.11
somalia,1970,05_May,28.57
somalia,1970,06_Jun,27.81
somalia,1970,07_Jul,26.99
somalia,1970,08_Aug,26.93
somalia,1970,09_Sep,27.63
somalia,1970,10_Oct,26.99
somalia,1970,11_Nov,25.68
somalia,1970,12_Dec,25.09
somalia,1971,01_Jan,25.17
somalia,1971,02_Feb,25.78
somalia,1971,03_Mar,26.91
somalia,1971,04_Apr,28.2
somalia,1971,05_May,27.46
somalia,1971,06_Jun,27.16
somalia,1971,07_Jul,26.64
somalia,1971,08_Aug,26.67
somalia,1971,09_Sep,26.96
somalia,1971,10_Oct,26.37
somalia,1971,11_Nov,25.37
somalia,1971,12_Dec,24.75
somalia,1972,01_Jan,25.19
somalia,1972,02_Feb,25.57
somalia,1972,03_Mar,27.04
somalia,1972,04_Apr,27.82
somalia,1972,05_May,27.92
somalia,1972,06_Jun,27.38
somalia,1972,07_Jul,26.96
somalia,1972,08_Aug,26.91
somalia,1972,09_Sep,27.62
somalia,1972,10_Oct,26.85
somalia,1972,11_Nov,25.95
somalia,1972,12_Dec,25.46
somalia,1973,01_Jan,25.54
somalia,1973,02_Feb,26.43
somalia,1973,03_Mar,28.17
somalia,1973,04_Apr,29.06
somalia,1973,05_May,28.26
somalia,1973,06_Jun,27.64
somalia,1973,07_Jul,26.97
somalia,1973,08_Aug,26.82
somalia,1973,09_Sep,27.25
somalia,1973,10_Oct,26.95
somalia,1973,11_Nov,25.67
somalia,1973,12_Dec,24.5
somalia,1974,01_Jan,25.49
somalia,1974,02_Feb,25.45
somalia,1974,03_Mar,26.58
somalia,1974,04_Apr,27.92
somalia,1974,05_May,27.75
somalia,1974,06_Jun,27.37
somalia,1974,07_Jul,27.19
somalia,1974,08_Aug,26.66
somalia,1974,09_Sep,26.98
somalia,1974,10_Oct,26.72
somalia,1974,11_Nov,25.31
somalia,1974,12_Dec,25.05
somalia,1975,01_Jan,25.11
somalia,1975,02_Feb,26.19
somalia,1975,03_Mar,27.26
somalia,1975,04_Apr,27.73
somalia,1975,05_May,28.22
somalia,1975,06_Jun,27.3
somalia,1975,07_Jul,26.72
somalia,1975,08_Aug,26.11
somalia,1975,09_Sep,27.09
somalia,1975,10_Oct,26.72
somalia,1975,11_Nov,25.27
somalia,1975,12_Dec,24.85
somalia,1976,01_Jan,25.25
somalia,1976,02_Feb,26.52
somalia,1976,03_Mar,27.42
somalia,1976,04_Apr,27.84
somalia,1976,05_May,27.78
somalia,1976,06_Jun,27.43
somalia,1976,07_Jul,26.74
somalia,1976,08_Aug,26.74
somalia,1976,09_Sep,27.44
somalia,1976,10_Oct,26.77
somalia,1976,11_Nov,25.8
somalia,1976,12_Dec,25.62
somalia,1977,01_Jan,25.64
somalia,1977,02_Feb,25.88
somalia,1977,03_Mar,27.37
somalia,1977,04_Apr,27.89
somalia,1977,05_May,27.94
somalia,1977,06_Jun,27.75
somalia,1977,07_Jul,27.16
somalia,1977,08_Aug,26.64
somalia,1977,09_Sep,27.52
somalia,1977,10_Oct,26.54
somalia,1977,11_Nov,25.34
somalia,1977,12_Dec,25.16
somalia,1978,01_Jan,25.5
somalia,1978,02_Feb,26.06
somalia,1978,03_Mar,27.15
somalia,1978,04_Apr,28.16
somalia,1978,05_May,27.84
somalia,1978,06_Jun,27.73
somalia,1978,07_Jul,26.6
somalia,1978,08_Aug,27.05
somalia,1978,09_Sep,27.56
somalia,1978,10_Oct,26.57
somalia,1978,11_Nov,25.88
somalia,1978,12_Dec,25.1
somalia,1979,01_Jan,25.07
somalia,1979,02_Feb,26.11
somalia,1979,03_Mar,27.06
somalia,1979,04_Apr,28.3
somalia,1979,05_May,27.78
somalia,1979,06_Jun,27.13
somalia,1979,07_Jul,26.79
somalia,1979,08_Aug,26.73
somalia,1979,09_Sep,27.61
somalia,1979,10_Oct,26.75
somalia,1979,11_Nov,25.82
somalia,1979,12_Dec,25.57
somalia,1980,01_Jan,25.41
somalia,1980,02_Feb,26.6
somalia,1980,03_Mar,27.83
somalia,1980,04_Apr,28.38
somalia,1980,05_May,28.37
somalia,1980,06_Jun,27.62
somalia,1980,07_Jul,26.85
somalia,1980,08_Aug,26.78
somalia,1980,09_Sep,27.6
somalia,1980,10_Oct,26.77
somalia,1980,11_Nov,26.38
somalia,1980,12_Dec,25.13
somalia,1981,01_Jan,25.7
somalia,1981,02_Feb,26.02
somalia,1981,03_Mar,26.84
somalia,1981,04_Apr,27.41
somalia,1981,05_May,27.9
somalia,1981,06_Jun,27.65
somalia,1981,07_Jul,26.73
somalia,1981,08_Aug,27.04
somalia,1981,09_Sep,27.5
somalia,1981,10_Oct,26.43
somalia,1981,11_Nov,25.7
somalia,1981,12_Dec,24.75
somalia,1982,01_Jan,25.45
somalia,1982,02_Feb,26.38
somalia,1982,03_Mar,27.34
somalia,1982,04_Apr,27.5
somalia,1982,05_May,27.42
somalia,1982,06_Jun,27.4
somalia,1982,07_Jul,27.12
somalia,1982,08_Aug,26.87
somalia,1982,09_Sep,27.53
somalia,1982,10_Oct,25.88
somalia,1982,11_Nov,25.66
somalia,1982,12_Dec,25.16
somalia,1983,01_Jan,25.04
somalia,1983,02_Feb,26.04
somalia,1983,03_Mar,27.65
somalia,1983,04_Apr,28.16
somalia,1983,05_May,27.78
somalia,1983,06_Jun,27.56
somalia,1983,07_Jul,27.47
somalia,1983,08_Aug,27.43
somalia,1983,09_Sep,27.72
somalia,1983,10_Oct,26.81
somalia,1983,11_Nov,25.59
somalia,1983,12_Dec,24.76
somalia,1984,01_Jan,24.68
somalia,1984,02_Feb,25.04
somalia,1984,03_Mar,27.28
somalia,1984,04_Apr,28.33
somalia,1984,05_May,27.65
somalia,1984,06_Jun,27.28
somalia,1984,07_Jul,26.86
somalia,1984,08_Aug,26.94
somalia,1984,09_Sep,27.16
somalia,1984,10_Oct,26.28
somalia,1984,11_Nov,25.34
somalia,1984,12_Dec,24.65
somalia,1985,01_Jan,25.31
somalia,1985,02_Feb,25.54
somalia,1985,03_Mar,26.79
somalia,1985,04_Apr,27.67
somalia,1985,05_May,27.63
somalia,1985,06_Jun,27.35
somalia,1985,07_Jul,26.86
somalia,1985,08_Aug,27.11
somalia,1985,09_Sep,27.41
somalia,1985,10_Oct,26.69
somalia,1985,11_Nov,25.95
somalia,1985,12_Dec,24.83
somalia,1986,01_Jan,24.78
somalia,1986,02_Feb,26.41
somalia,1986,03_Mar,27.22
somalia,1986,04_Apr,27.48
somalia,1986,05_May,27.72
somalia,1986,06_Jun,27.35
somalia,1986,07_Jul,27.28
somalia,1986,08_Aug,26.96
somalia,1986,09_Sep,27.51
somalia,1986,10_Oct,26.89
somalia,1986,11_Nov,26.14
somalia,1986,12_Dec,24.86
somalia,1987,01_Jan,25.01
somalia,1987,02_Feb,26.06
somalia,1987,03_Mar,27.35
somalia,1987,04_Apr,27.81
somalia,1987,05_May,27.69
somalia,1987,06_Jun,27.34
somalia,1987,07_Jul,27.76
somalia,1987,08_Aug,27.47
somalia,1987,09_Sep,28.25
somalia,1987,10_Oct,27.34
somalia,1987,11_Nov,26.09
somalia,1987,12_Dec,25.56
somalia,1988,01_Jan,25.78
somalia,1988,02_Feb,26.96
somalia,1988,03_Mar,27.7
somalia,1988,04_Apr,28.17
somalia,1988,05_May,28.23
somalia,1988,06_Jun,27.69
somalia,1988,07_Jul,26.99
somalia,1988,08_Aug,26.93
somalia,1988,09_Sep,27.58
somalia,1988,10_Oct,26.71
somalia,1988,11_Nov,25.13
somalia,1988,12_Dec,24.74
somalia,1989,01_Jan,24.97
somalia,1989,02_Feb,25.67
somalia,1989,03_Mar,27.05
somalia,1989,04_Apr,26.91
somalia,1989,05_May,27.5
somalia,1989,06_Jun,27.25
somalia,1989,07_Jul,26.8
somalia,1989,08_Aug,26.94
somalia,1989,09_Sep,27.51
somalia,1989,10_Oct,26.66
somalia,1989,11_Nov,25.58
somalia,1989,12_Dec,25.28
somalia,1990,01_Jan,25.22
somalia,1990,02_Feb,26.32
somalia,1990,03_Mar,26.99
somalia,1990,04_Apr,27.67
somalia,1990,05_May,28.44
somalia,1990,06_Jun,27.57
somalia,1990,07_Jul,26.9
somalia,1990,08_Aug,26.98
somalia,1990,09_Sep,27.91
somalia,1990,10_Oct,26.75
somalia,1990,11_Nov,25.95
somalia,1990,12_Dec,24.84
somalia,1991,01_Jan,25.7
somalia,1991,02_Feb,26.46
somalia,1991,03_Mar,27.26
somalia,1991,04_Apr,28.07
somalia,1991,05_May,27.98
somalia,1991,06_Jun,27.64
somalia,1991,07_Jul,27.04
somalia,1991,08_Aug,27.1
somalia,1991,09_Sep,27.21
somalia,1991,10_Oct,26.84
somalia,1991,11_Nov,25.52
somalia,1991,12_Dec,25.2
somalia,1992,01_Jan,24.88
somalia,1992,02_Feb,25.97
somalia,1992,03_Mar,27.53
somalia,1992,04_Apr,28.16
somalia,1992,05_May,28.35
somalia,1992,06_Jun,27.86
somalia,1992,07_Jul,27.03
somalia,1992,08_Aug,26.58
somalia,1992,09_Sep,27.22
somalia,1992,10_Oct,26.51
somalia,1992,11_Nov,25.62
somalia,1992,12_Dec,25.17
somalia,1993,01_Jan,25.16
somalia,1993,02_Feb,25.52
somalia,1993,03_Mar,27.33
somalia,1993,04_Apr,27.82
somalia,1993,05_May,27.74
somalia,1993,06_Jun,27.52
somalia,1993,07_Jul,26.74
somalia,1993,08_Aug,26.62
somalia,1993,09_Sep,27.59
somalia,1993,10_Oct,26.64
somalia,1993,11_Nov,25.72
somalia,1993,12_Dec,24.73
somalia,1994,01_Jan,25.16
somalia,1994,02_Feb,25.91
somalia,1994,03_Mar,27.55
somalia,1994,04_Apr,28.49
somalia,1994,05_May,28.1
somalia,1994,06_Jun,27.93
